,source,file,SDR,ISR,SIR,SAR,SI-SDR,SI-SIR,SI-SAR,SD-SDR,SNR,SRR,SI-SDRi,SD-SDRi,SNRi,MIX-SI-SDR,MIX-SD-SDR,MIX-SNR
3531,other,1461.json,3.144976216542508,8.28113630903494,5.949676446103815,3.2398671961198513,-0.01262608915567398,7.347936630249023,0.8681651204824448,-1.2582817875422285,2.698047161102295,4.777829010173115,11.459103785455227,10.21385187447888,13.862167000770569,-11.4717298746109,-11.47213366202111,-11.164119839668274
3532,other,719.json,6.612241452126305,11.422966804797523,11.312111263498137,8.489488096643003,5.619865655899048,13.675056099891663,6.358489096164703,4.423653350082882,6.668439209461212,10.614710311768604,7.559873983263969,6.363844909876698,8.5468989610672,-1.9400083273649216,-1.940191559793816,-1.8784597516059875
3533,other,11.json,1.4680244165898686,2.2669179055425888,1.1130355965012835,4.077718878426648,-5.216074585914612,3.655274361371994,-4.612838625907898,-11.683173282728804,1.1421731486916542,-10.570923205091098,-1.328301876783371,-7.792549235389165,5.345695950090885,-3.887772709131241,-3.8906240473396396,-4.203522801399231
3534,other,1157.json,0.282237517454021,7.037336135028206,-1.8193269146169015,6.857860048389684,-3.2143451273441315,-1.4282701537013054,1.5089385956525803,-3.8355151324234384,0.07025571539998055,4.917299854387036,5.53971990942955,4.9187095776986425,8.966930229216814,-8.754065036773682,-8.754224710122081,-8.896674513816833
3535,other,61.json,4.3145583979697335,6.045416017389425,6.619410029673887,5.476020399450348,2.783649042248726,10.927367210388184,3.5905633866786957,-1.3963074704094192,4.2761412262916565,0.7168581872958517,7.242043986916542,3.0629262284211096,8.589801639318466,-4.458394944667816,-4.459233698830529,-4.31366041302681
3536,other,365.json,5.585159168577524,12.03049538929962,5.9023365615427235,9.384186237327258,3.346085101366043,5.913258343935013,6.879110932350159,2.54004703091168,4.855373054742813,10.30229377515525,4.305404415354133,3.499901154265236,5.905758300796151,-0.9593193139880896,-0.9598541233535559,-1.050385246053338
3537,other,1609.json,4.761671534069302,8.118999071604735,7.4633836367454744,7.108101232121237,4.1374386847019196,11.982211470603943,4.92108553647995,2.3464830058169177,5.529337823390961,7.082777559456792,6.552903279662132,4.762218236733125,8.0316823720932,-2.4154645949602127,-2.415735230916208,-2.50234454870224
3538,other,328.json,3.8903615885398017,4.846847672855255,7.32986916476399,7.219245819066789,3.3734118938446045,10.342621207237244,4.366362541913986,-3.2137120000864368,3.941098600625992,-2.1362583377226483,5.785132497549057,-0.8017125120999427,6.300342828035355,-2.4117206037044525,-2.411999487986494,-2.359244227409363
3539,other,491.json,4.274245245545913,8.269349616132654,7.9071143038758285,4.263042269409192,1.9443638622760773,11.487177610397339,2.4562938511371613,0.09154976957532668,4.08687487244606,4.68525569088881,10.82885280251503,8.976387384549454,13.023829907178879,-8.884488940238953,-8.884837614974128,-8.936955034732819
3540,other,184.json,4.033145288952489,6.182780185379084,9.658955552379249,4.038461142247948,2.2110819816589355,14.566712975502014,2.4948129057884216,-0.8851530937927121,4.171514511108398,2.0677173903862154,11.050362288951874,7.954156328193415,13.014162182807922,-8.839280307292938,-8.839309421986126,-8.842647671699524
3541,other,1210.json,4.605403273570722,7.358096673332815,12.227390934487763,7.317935510465934,3.509860187768936,13.874499201774597,3.9308328926563263,1.4733503668499763,5.090388506650925,5.744212074094546,9.524841755628586,7.488617275458998,10.972297638654709,-6.01498156785965,-6.015266908609021,-5.881909132003784
3542,other,758.json,4.9967869526045225,7.0916956696052065,7.274203854415612,5.225387704719776,2.6698078215122223,10.411834716796875,3.470861464738846,0.09087420946771063,4.497791975736618,3.6005540652669206,7.000892907381058,4.4220756267675885,8.90397623181343,-4.3310850858688354,-4.331201417299877,-4.406184256076813
3543,other,1104.json,3.0098919033668627,3.6522417190886447,14.931709956340121,4.030025973546804,1.2545228376984596,30.579229593276978,1.2617119029164314,-1.8943795187572796,3.65442231297493,0.9889320225002554,15.343285240232944,12.194462899789006,17.92735531926155,-14.088762402534485,-14.088842418546285,-14.272933006286621
3544,other,580.json,4.849474719596627,10.030143578773627,6.89371814093912,7.792482412140984,2.914610058069229,9.44703221321106,4.005909711122513,1.9057213561006092,4.622052162885666,8.746567951789775,8.161889165639877,7.153139070144396,9.792862087488174,-5.247279107570648,-5.247417714043788,-5.1708099246025085
3545,other,1601.json,5.233614562528993,8.185111063320466,7.794539802267801,7.314495826118568,3.5165438055992126,10.352984070777893,4.524153172969818,1.5620672419170722,5.099422037601471,5.97879905931258,7.774091213941574,5.820242097596751,9.197745025157928,-4.2575474083423615,-4.258174855679679,-4.0983229875564575
3546,other,68.json,4.744558817886143,8.270333588901456,7.838272274503998,5.378835406216556,3.2596467435359955,14.240877032279968,3.696453273296356,1.3539263077322135,4.92484986782074,5.898289291680619,8.990781158208847,7.085396362318818,10.640308558940887,-5.731134414672852,-5.7314700545866035,-5.715458691120148
3547,other,1016.json,5.97275170195342,11.988842822530936,10.387651717637103,8.639599583188039,5.059060603380203,16.059553027153015,5.427436381578445,4.231630799892631,6.21026873588562,11.844060890130358,11.041230410337448,10.221489687577414,12.967993915081024,-5.982169806957245,-5.9898588876847825,-6.757725179195404
